Date,Open,High,Low,Close,Volume
2023-05-15,149.4,151.2,146.6,147,292027.35
2023-05-16,148.2,151.2,146.8,150.8,309607.65
2023-05-17,147.4,149.2,145.4,145.8,350559.1
2023-05-18,145.4,146.1,139.8,140,332475.1
2023-05-19,139.2,146.9,138.282,143.8,532125.85
2023-05-22,144,147.2,141.6,144.2,355447.2
2023-05-23,145.6,148.8,142.314,146.4,622342.15
2023-05-24,150.4,154,150,152.6,477844.05
2023-05-25,148.2,151.6,147.4,148.8,377063.25
2023-05-26,145.4,145.7,139.398,143,293468.45
2023-05-30,137.6,144,136.9,139.2,428414.6
2023-05-31,140.4,142.4,137,138,265119.6
2023-06-01,136,136.8,130.2,130.4,458192
2023-06-02,127,128.2,123.9,125.2,490395.3
2023-06-05,125.2,125.8,122.4,122.6,336701.6
2023-06-06,121.8,122.5,115.2,115.2,639675.1
2023-06-07,116.2,118,115.4,116,696430.4
2023-06-08,116.4,117,112,112.8,428080.05
2023-06-09,112.6,115.4,112.2,114,455405.6
2023-06-12,114.4,116,113.6,114.4,306102.85
2023-06-13,112.6,114.71,112.198,113.8,388572.25
2023-06-14,113.6,113.9,110.4,110.6,478156.6
2023-06-15,109.8,113.8,109.4,113.8,344893
2023-06-16,113.6,114.2,109.2,109.2,409258.3
2023-06-20,110.6,112.2,109.6,109.6,419919.55
2023-06-21,108.2,109.4,107,107.2,448099.55
2023-06-22,108.6,108.9,104.2,105,328310.2
2023-06-23,107.36,108.68,104.68,106.24,787193.25
2023-06-26,106.6,106.6,103.722,105.84,498092
2023-06-27,105.06,105.12,101.2,103.24,405760.25
2023-06-28,102.44,102.64,99.4,99.4,379951.25
2023-06-29,100.04,102.2,99.84,101.68,444038.75
2023-06-30,100.36,101,98.9,99.84,333312.75
2023-07-03,99.4,100.6,99.04,99.04,144025.25
2023-07-05,100.88,101.24,99.52,100.96,376465.5
2023-07-06,105.72,115.84,105.36,106.28,1633895
2023-07-07,107.52,107.68,102.24,103.88,760671.75
2023-07-10,104.16,105.32,102.72,103.04,656392.75
2023-07-11,100.96,103.8,100.44,102.2,751049.25
2023-07-12,98.56,98.88,96.2,96.48,826790.25
2023-07-13,94.68,97.16,93.92,97.12,508502
2023-07-14,97.08,98.32,95.2332,95.96,573741.75
2023-07-17,96.2,96.2,93.88,95.76,484203
2023-07-18,95.36,95.72,93.68,94.24,641730.25
2023-07-19,93.24,96.76,93.08,96.32,751386
2023-07-20,96.96,97.84,94.92,96.16,779725.75
2023-07-21,94.92,95.56,93.16,94.92,896113.5
2023-07-24,94.72,94.86,92.52,93.36,695245.75
2023-07-25,93.44,93.7,91.48,93.24,645132
2023-07-26,94.32,94.32,90.56,90.84,975169.75
2023-07-27,89,97.4,88.96,95.52,2035123.25
2023-07-28,91.84,94.12,90.64,91.6,1129295.75
2023-07-31,91.44,92.52,90.48,90.68,542027.5
2023-08-01,93.08,93.76,91.8,91.88,708419.25
2023-08-02,97.68,102.76,97.36,100.52,1777609
2023-08-03,103.76,105.36,98.52,99.96,1455711.25
2023-08-04,96.48,104.2,94.64,103.44,1510308
2023-08-07,101.08,102.08,97.88,98,1435533.75
2023-08-08,102.2,109,99.68,100.16,2311056.75
2023-08-09,98.92,103.1,96.78,99.12,2112393.25
2023-08-10,95.68,102.32,93.56,99.48,2710659.25
2023-08-11,101.2,101.8,95.18,95.56,1845571.5
2023-08-14,97,98.48,93.56,93.92,1067929.5
2023-08-15,95.44,100.16,95.28,99.32,1620758.5
2023-08-16,99.24,101.08,96.32,100.92,1459931.75
2023-08-17,99.48,105.8,98.84,105.8,1642444.5
2023-08-18,109,109.44,102.12,103.12,1846621.25
2023-08-21,101.76,103.76,99.84,100.44,1017122
2023-08-22,98.16,102.48,98.16,100.84,824261.5
2023-08-23,99.6,99.76,97.076,97.48,678737.5
2023-08-24,96,101.64,95.4496,101.2,1070932.75
2023-08-25,100.04,102.48,95.98,96.8,1454770.5
2023-08-28,95,95.4,92.94,93.12,716751
2023-08-29,92.84,92.96,89.88,90.68,847717.25
2023-08-30,89.76,90.48,87.48,87.6,733750.5
2023-08-31,87.8,87.84,85.56,86.08,580280
2023-09-01,84.48,85.6,83.96,84.88,716581
2023-09-05,85.2,86.58,84.12,85.76,547645.25
2023-09-06,85.8,88.92,85.44,87.12,748866.25
2023-09-07,89.84,90.76,86.36,86.96,703559.5
2023-09-08,86.68,86.68,83.8,85.24,772854.25
2023-09-11,83.6,84.84,82.7328,83.04,665591.25
2023-09-12,84.04,84.4,82.2,83.68,654041
2023-09-13,82.92,83.24,81.56,82.2,656291.5
2023-09-14,80.88,81.2,79.48,79.68,637378.75
2023-09-15,80.12,82.96,79.32,82.72,1096367.75
2023-09-18,83.68,84.32,80.8128,82.16,909836.75
2023-09-19,82.16,84.08,81.12,81.6,1031275
2023-09-20,80.28,84.96,79.74,84.64,1153539.75
2023-09-21,88.68,91.48,86.7996,91.4,1537839
2023-09-22,90.92,91.92,88.24,91.6,1034614.5
2023-09-25,94.12,95.1016,91.08,91.4,1151197.75
2023-09-26,93.68,100.68,92.6,100.68,1349001.75
2023-09-27,97.24,101.72,95.8,95.84,1444967
2023-09-28,95.96,97.08,90.7236,91.6,1313965.5
2023-09-29,87.96,93.4,87.4,93.2,1221423
2023-10-02,93.52,95.52,90.96,93.52,1197064.25
2023-10-03,96.2,103.8,94.52,102.24,1747838.75
2023-10-04,100.52,101.92,96.72,97.02,1367103.75
2023-10-05,97.16,101.48,95.76,95.88,1208914.25
2023-10-06,98.88,101.1,92.56,94.48,1573969.25
2023-10-09,98,99.0404,93.2,93.24,795851
2023-10-10,92.04,92.28,88.88,90.12,959449.5
2023-10-11,88.96,93.12,87.88,88.52,1025644.5
2023-10-12,87.4,94,85.64,90.48,1600252
2023-10-13,90,103.52,89.52,101.48,2283226.5
2023-10-16,97.24,97.6,91.32,91.64,1630220.25
2023-10-17,95.08,96,90.1204,94.16,919443.75
2023-10-18,96.16,101.3,95.56,99.92,1895477.5
2023-10-19,98.52,105.44,97.12,104.92,2073110.5
2023-10-20,105.12,107.68,102.72,105.76,1498769.5
2023-10-23,107.68,109.32,98.68,102.04,1244969.75
2023-10-24,99.36,102.08,97.12,97.64,833951
2023-10-25,98,106.12,97.92,103.8,1213925.5
2023-10-26,104.019,107.8,102.22,104.76,1339979.25
2023-10-27,102.56,108.8,101.36,108.16,1415504.5
2023-10-30,104.04,104.24,99.96,100.28,854938.75
2023-10-31,99.48,100.56,93.56,93.68,687134.25
2023-11-01,93,93,89.24,89.6,941915
2023-11-02,87.64,89.08,86.52,86.64,589174.75
2023-11-03,85.24,85.68,84,84.6,510557.5
2023-11-06,83.6,84.22,81.72,81.8,710640.5
2023-11-07,81.68,82.448,80.88,81.36,737302.25
2023-11-08,80.4,82.3628,79.54,79.92,758559
2023-11-09,79.08,83.76,78.88,83.08,1227793.5
2023-11-10,81.64,81.68,78.88,79.52,1107367
2023-11-13,80.08,80.56,77.96,78.92,861378
2023-11-14,75.96,78.26,75.72,78.12,836341.75
2023-11-15,76.96,77.44,76.16,76.4,702779.75
2023-11-16,76.44,76.8,75.16,75.24,806375
2023-11-17,74.96,75.56,73.8412,74.12,553777
2023-11-20,73.76,73.8,72.7604,73.56,582891.25
2023-11-21,73.88,73.88,71.8128,72,660402.75
2023-11-22,71.2,73.36,70.98,72.68,744961.5
2023-11-24,72.2,72.4,69.28,69.56,329062.25
2023-11-27,70.12,70.2,69.56,69.96,478127
2023-11-28,69.8,70.28,68.68,69.12,581995.25
2023-11-29,68.4,70.4,68.36,70.16,705422
2023-11-30,69.68,70.56,68.84,69.04,662224
2023-12-01,68.8,69,67.88,68.6,650296.75
2023-12-04,69.82,71.12,68.84,69,772785.5
2023-12-05,69.28,69.36,68.36,68.36,528438.75
2023-12-06,67.64,69.26,67.36,68.8,504726.25
2023-12-07,68.6,69.24,68.36,68.8,347274.75
2023-12-08,68.36,68.36,66.72,66.8,564383.75
2023-12-11,66.68,66.8,65.24,65.36,375649.75
2023-12-12,64.52,64.8,63.04,63.52,705754.5
2023-12-13,63.2,64.08,62.36,62.68,843947.75
2023-12-14,62.04,64.2716,61.96,62.44,889776
2023-12-15,62.64,64.68,62.36,64.4,876846.5
2023-12-18,64.36,64.8,64.16,64.56,514661
2023-12-19,64.98,65.6828,64.62,65.56,484846
2023-12-20,65.36,70.38,64.84,69.6,1478725.25
2023-12-21,68.48,70.12,67.3604,67.88,1329888
2023-12-22,67.6,69.12,66.2428,66.32,819440.25
2023-12-26,66.16,66.4844,64.44,64.5,383779.75
2023-12-27,64.04,64.08,61.84,61.9,733007.25
2023-12-28,61.68,62.6,61.48,61.8,637988.25
2023-12-29,61.64,63.42,61.4,62.04,940981.75
2024-01-02,63.6,64.66,61.52,62.04,1430869.75
2024-01-03,63.08,65.16,62.12,64.2,1473800
2024-01-04,64.28,64.4,62.82,64.12,779156.5
2024-01-05,63.5,63.6,61.44,62,1032777.5
2024-01-08,62,62.24,59.8,60.48,644984.75
2024-01-09,61.24,61.24,59,59.16,682916.75
2024-01-10,58.76,59,58.24,58.56,549100.75
2024-01-11,57.64,60.3204,57.56,58.32,1164913.5
2024-01-12,58,59.4,57.92,59.24,1004346.25
2024-01-16,60.72,62.512,59.88,61.2,1278893.75
2024-01-17,63.2,64.96,62.0064,63.52,1395525.75
2024-01-18,61.92,63.36,61.0532,61.2,707941.75
2024-01-19,60.12,60.48,59.28,59.76,842590.75
2024-01-22,59,59.42,57.56,57.68,638459.5
2024-01-23,57.12,57.16,56.064,56.2,524634.75
2024-01-24,55.6,57.68,55.52,57.68,995663.5
2024-01-25,57.36,58.42,57.12,58.36,643933.5
2024-01-26,58.08,58.56,57.12,57.72,565335.5
2024-01-29,57.96,58.92,57.72,58.44,610649.25
2024-01-30,57.96,58.04,57.2,57.36,566574.75
2024-01-31,57.6,60.8,57.32,60.32,2035295.75
2024-02-01,59.48,60.88,58.6,59.76,1014627.25
2024-02-02,59.48,60.16,58.6,59.6,793699.75
2024-02-05,59.16,60.4,57.22,57.48,712134.5
2024-02-06,56.8,57.48,55.88,56.04,580300
2024-02-07,55.48,56.24,55.36,55.76,593545.75
2024-02-08,55.6,56.44,55.28,55.48,432030
2024-02-09,55.2,56.04,54.76,56,611819.75
2024-02-12,55.52,57.66,55.36,57,1014342.75
2024-02-13,58.96,64.96,58.4,61.2,2642386
2024-02-14,58.68,59.9952,57.64,57.88,1738815.5
2024-02-15,57.24,58.6004,56.98,57.4,916892.5
2024-02-16,57.8,58.28,56.24,57.32,1229355.25
2024-02-20,58.2,60.7,57.92,59.04,1269799.5
2024-02-21,59.52,60.08,58.54,58.8,988348
2024-02-22,56.44,57.66,55.72,57.6,1237226.5
2024-02-23,56.6,56.98,55.32,55.36,698016.5
2024-02-26,55.08,55.12,54.6004,54.8,514163.75
2024-02-27,54.36,54.48,53.76,53.88,446322.75
2024-02-28,54.36,55.12,54.08,54.72,786478
2024-02-29,53.84,55.2,53.72,53.96,834766.5
2024-03-01,53.4884,54.4016,53.1196,54.08,976470.25
2024-03-04,53.8,54.32,53.7,54.04,441370.75
2024-03-05,54.56,57.876,54.4404,56.2,1810529.75
2024-03-06,54.84,56.88,54.6,56.48,1418083
2024-03-07,55.22,56.84,55.16,56.08,868383.5
2024-03-08,55.36,59.5156,54.96,57.6,1682059.75
2024-03-11,58.12,59.12,56.52,57.04,1445037.75
2024-03-12,55.72,56.4,54.104,54.2,1331206.5
2024-03-13,54.04,54.44,53.64,53.84,640616.5
2024-03-14,53.6,57.5,53.28,55.32,1674010.5
2024-03-15,56.16,58.56,55.64,56.32,1688183.75
2024-03-18,55.68,55.68,54.68,55.12,1022236
2024-03-19,55.2,55.52,53.6,53.68,1130227.5
2024-03-20,53.72,53.96,52.2552,52.28,1867961.5
2024-03-21,51.76,52.68,51.54,52,949457.75
2024-03-22,52.24,52.52,51.4,52.28,720316.75
2024-03-25,52.32,52.3204,51.44,51.92,642458.75
2024-03-26,51.48,51.76,50.88,51.72,730471
2024-03-27,51.04,52,50.72,50.72,741481.25
2024-03-28,50.92,51.84,50.64,51.84,927092.75
2024-04-01,51.68,53,51.38,52.12,1097621
2024-04-02,53.96,55.44,53.48,53.52,2163871
2024-04-03,54.28,54.6,52.6,53.28,1069532.25
2024-04-04,52.36,57.28,51.84,55.68,2448358.75
2024-04-05,56.36,57.4,54.84,56.76,2039976.5
2024-04-08,55.72,56.12,54.08,54.48,1105312.5
2024-04-09,54.24,56.52,53.8796,54.24,1715951
2024-04-10,55.64,57.2,54.92,55.08,2517031.25
2024-04-11,55.28,57.44,53.88,54.04,1567040.75
2024-04-12,56.68,61.6,56.58,58.8,3235600
2024-04-15,57.04,62.36,56.4,62.12,3531460
2024-04-16,61.8,62.28,58.92,60.04,2889612
2024-04-17,59.8,62.08,58.48,59.48,1910412
2024-04-18,58.72,60.72,57.9372,60,1639803.75
2024-04-19,60.2,62.44,59,61.44,2175822.25
2024-04-22,59.08,59.2,56.08,56.8,1245885.25
2024-04-23,55.56,55.88,54.24,54.48,889063
2024-04-24,54.28,55.5416,53.92,54,1057748.5
2024-04-25,57.04,57.84,54.9,55.2,1562908.75
2024-04-26,53.68,54.12,53.14,53.4,711832.75
2024-04-29,52.96,53.6,52.12,52.68,627285.5
2024-04-30,52.92,54.2,52.08,54.16,929651.25
2024-05-01,54.68,55.1,52.04,54.28,1645404
2024-05-02,53.2,54.72,52.36,52.56,798680.75
2024-05-03,50.8,51.7824,50.56,50.76,967398.25
2024-05-06,50.04,50.1012,49.48,49.48,425632.5
2024-05-07,49.2,49.7196,49.2,49.28,642336.75
2024-05-08,49.32,49.4,48.76,48.84,422660.5
2024-05-09,48.88,49.3,48.52,48.56,506767.25
2024-05-10,48.48,48.72,47.88,47.96,610352
2024-05-13,47.88,48.8,47.7604,48.6,712970.25
2024-05-14,48.4,48.78,47.44,47.68,587272.75
2024-05-15,46.6,47.12,45.72,45.72,844578.75
2024-05-16,45.76,46.24,45.64,45.72,709305.75
2024-05-17,45.76,45.94,45.08,45.32,666270.75
2024-05-20,45.2,45.56,44.76,45.44,750532.75
2024-05-21,45.44,45.44,44.2836,44.4,825537.75
2024-05-22,44.68,45.88,44.14,45.52,1358216.75
2024-05-23,44.4,46.58,44.24,46.12,2060354
2024-05-24,45.72,45.8,44.44,44.56,965376
2024-05-28,44.56,46.4,44.44,45.68,1420969.5
2024-05-29,47.72,47.82,46.62,47.36,1019957.5
2024-05-30,47.48,48.16,46.4,47.28,1006949.25
2024-05-31,46.44,48.48,45.66,45.76,1474701.75
2024-06-03,45.2,47.24,45.14,45.52,981357
2024-06-04,46.2,47.06,45.5576,45.76,815823.25
2024-06-05,45.2,46.16,44.72,44.84,661585.5
2024-06-06,44.64,45.1596,44.4,44.52,858197.75
2024-06-07,44.56,44.78,43.8,44.08,626924.5
2024-06-10,44.8,45.02,43.92,44.2,884411.75
2024-06-11,44.64,45.26,43.96,44.16,768598.25
2024-06-12,43.16,43.6008,42.88,43.2,1289756.75
2024-06-13,43.2,44.38,42.9248,43.2,747971.75
2024-06-14,44.16,45.4,43.92,44.64,1565798.5
2024-06-17,44.64,45.08,43.8,44.32,681949.25
2024-06-18,43.88,44.56,43.68,44,836427.25
2024-06-20,44.04,45.88,43.98,45.56,1337592
2024-06-21,45.9,46.44,44.36,44.76,875265
2024-06-24,44.96,45.12,43.96,44.52,753110.75
2024-06-25,44.4,44.68,43.44,43.52,463628.25
2024-06-26,43.68,43.88,43.0592,43.08,740296.75
2024-06-27,43.04,43.2,42.72,42.72,457502.75
2024-06-28,42.88,43.44,42.52,43.4,667319
2024-07-01,42.88,43.0436,41.64,41.66,540165.25
2024-07-02,41.92,41.92,41,41.16,487464.5
2024-07-03,41.16,41.46,40.92,41.36,462120.5
2024-07-05,41.2,41.8,41.12,41.48,644559
2024-07-08,41,41.0396,40.48,40.8,604393.25
2024-07-09,40.64,41.0632,40.52,40.8,612197.25
2024-07-10,40.72,40.92,40.2,40.72,552606.25
2024-07-11,40.28,41.46,40.18,40.84,2536092
2024-07-12,40.24,40.28,39.56,40.16,922927.5
2024-07-15,39.92,41.04,39.72,40.96,1290943.5
2024-07-16,40.64,41.2,40.52,41.12,788084.75
2024-07-17,42.28,43.168,41.684,42.52,2966012.25
2024-07-18,41.68,44.4496,41.4,43.8,2190714.75
2024-07-19,44.48,46.2272,43.96,45.72,1826887.75
2024-07-22,44.88,45,42.98,43.24,1431585
2024-07-23,43.2,43.48,42.24,42.84,1199568.75
2024-07-24,44.2,49.16,44.2,48.8,3020583.25
2024-07-25,48.12,50.56,46.16,49.2,3663265
2024-07-26,47.72,48.04,46.284,46.4,1265467.5
2024-07-29,45.96,46.8,45.2728,45.68,758287.75
2024-07-30,45.4,48.6772,45.2352,47.08,1416828.25
2024-07-31,45.76,46.08,44.1956,45.8,845655.25
2024-08-01,45.6,51.6,45.34,49.92,2181437
2024-08-02,53.8,63.76,53.26,61.88,11657512.75
2024-08-05,89.4,90.08,71.68,88.52,10858133.5
2024-08-06,76.68,79.52,61.28,70.36,2495399
2024-08-07,61.04,71.0024,59.76,68.24,2677557.25
2024-08-08,64.72,66.5596,62,62.76,1642462.5
2024-08-09,62.04,63.36,54,54.4,1875810
2024-08-12,54.12,55.592,50.6428,54.2,1351527.25
2024-08-13,52.84,52.92,49.8452,49.96,1398284.25
2024-08-14,48.88,49.32,46.56,46.6,1108176
2024-08-15,46,46.06,44.2004,44.88,978769
2024-08-16,45.64,45.92,44.4804,44.84,1022720
2024-08-19,44.76,45,43.54,43.84,1017611.75
2024-08-20,44.4,45.9212,44.08,45.76,1210026
2024-08-21,45.56,47.48,45.48,46.24,1191570.75
2024-08-22,45.96,48.6,45.74,48.32,1170061.25
2024-08-23,47.08,47.58,45.2,45.4,1119054
2024-08-26,45.16,46.4852,45.04,45.48,965684.25
2024-08-27,46.08,46.42,44.44,44.44,537773.75
2024-08-28,44.64,47.696,44.42,47,1254586.5
2024-08-29,45.48,46.02,44.64,45.32,1120398.25
2024-08-30,44.64,45.4404,43.86,44,904600.25
2024-09-03,45.36,54.54,45,52.92,2156039
2024-09-04,54.28,55.54,50.68,54.04,2357832.25
2024-09-05,53.36,54.04,50.8004,51.72,1685310.25
2024-09-06,50.68,57.84,50.1,55.4,2597765.5
2024-09-09,54.32,54.88,51.3204,51.96,1567620.5
2024-09-10,51.32,54.2396,50.8,50.96,1396535
2024-09-11,50.28,54.9632,48.72,48.76,2286029.75
2024-09-12,49.36,50.44,48.34,48.44,1251112.25
2024-09-13,48.64,48.8,47.1608,48.24,916170.5
2024-09-16,48.52,49.8,48.4,48.56,900543.5
2024-09-17,48.6,50.44,48.16,49.8,948351
2024-09-18,49.52,50.3992,47,49.2,1873052.5
2024-09-19,47.4,48.12,46.8,47.36,1595695.75
2024-09-20,47.56,47.7,46.42,47.04,1119597
2024-09-23,46.56,47.6,46.12,47.2,685603.25
2024-09-24,46.92,48.74,46.58,47.24,740611.25
2024-09-25,47.44,48,46.88,47.76,564792.5
2024-09-26,47.6,48.36,47.42,47.8,888054
2024-09-27,47.84,50.08,47.724,50.04,932705
2024-09-30,50.32,51.48,48.9376,49,1237413.75
2024-10-01,49.08,53.44,48.96,52.84,2868990.25
2024-10-02,52.92,54.4,51.76,52,1490328.5
2024-10-03,53.28,54.64,52.32,54.28,1558480.75
2024-10-04,53.08,54.06,52.04,52.36,1519907.5
2024-10-07,53.2,57.36,53.12,56.92,2074849.5
2024-10-08,55.04,55.6,53.97,54.64,1238289.25
2024-10-09,54.28,54.56,53.04,53.28,628861.75
2024-10-10,53.76,54.72,53.44,54,774788.5
2024-10-11,54.2,54.2,52.96,53.44,759410.25
2024-10-14,52.64,52.84,50.94,51.56,728282.75
2024-10-15,50.6,53.4,50.24,53.16,1271309
2024-10-16,53.08,53.9,52.32,52.68,639342.75
2024-10-17,52.12,52.8,51.6616,51.8,535828.75
2024-10-18,51.4,51.7164,50.46,50.6,734744
2024-10-21,50.92,52,50.44,50.64,593261.5
2024-10-22,51.4,51.88,50.16,50.52,523079.25
2024-10-23,51.12,54.36,50.98,53,1335826.25
2024-10-24,52,54.48,51.78,52.12,1004641.25
2024-10-25,51.6,54.64,51.06,54.52,1301601.5
2024-10-28,52.28,52.66,51.3228,52.04,1101220
2024-10-29,52.24,52.56,51.04,51.76,665760.5
2024-10-30,52.24,53.16,51.4004,52.96,799790.75
2024-10-31,54.4,57.24,54.3548,57.2,1505771.75
2024-11-01,55.64,56.3196,54.24,56.2,894612.5
2024-11-04,55.56,55.96,53.48,53.72,1065217
2024-11-05,53,53.04,50.8,50.88,1092767.75
2024-11-06,45.7112,47.88,45.4,45.76,1259934.75
2024-11-07,45.03,45.1,44.23,44.36,1048854
2024-11-08,44.4,45,43.97,44.17,1146926
2024-11-11,43.69,44.14,43.33,44.07,1242925
2024-11-12,44.2493,45.11,43.75,43.98,1593080
2024-11-13,43.68,44.18,42.77,42.92,1639887
2024-11-14,42.695,43.22,42.19,42.88,1059593
2024-11-15,43.59,47.96,43.34,45.87,1925462
2024-11-18,45.55,45.96,43.52,44.2,856136
2024-11-19,46.8124,46.92,44.592,45.8,1343459
2024-11-20,45.785,49.1,45.61,47.32,1314375
2024-11-21,45.92,48.55,45.74,46.97,898487
2024-11-22,46.69,46.86,45.03,45.04,796528
2024-11-25,43.7,45.5,43.34,43.46,596140
2024-11-26,43.38,43.46,42.59,43.01,615218
2024-11-27,43.07,44.16,42.66,42.82,582874
2024-11-29,42.4,42.4,41.79,41.99,476885
2024-12-02,41.98,42.09,41.52,41.95,666415
2024-12-03,42,42.6,41.11,41.46,898083
2024-12-04,41,41.74,40.67,41.71,947342
2024-12-05,42,42.05,41.5,41.79,1064046
2024-12-06,41.03,41.54,40.82,41.09,1023237
2024-12-09,41.01,42.4,40.94,41.98,1505682
2024-12-10,41.85,42.17,41.34,41.92,951120
2024-12-11,40.92,41.63,40.7,41.44,575023
2024-12-12,41.67,42.2351,41.1838,41.92,1180287
2024-12-13,41.3,42.32,41.08,41.76,802297
2024-12-16,41.69,42.76,41.645,42.61,792138
2024-12-17,43.12,43.7977,42.56,43.58,1268217
2024-12-18,43.22,51,42.7,50.96,2630309
2024-12-19,48.57,55.9,48.13,55.31,2689866
2024-12-20,54.85,55.09,46.84,47.03,2233065
2024-12-23,46.28,48,43.98,44.06,1248461
2024-12-24,43.26,43.35,41.5,41.56,807639
2024-12-26,42.13,43.26,41.595,41.81,1334564
2024-12-27,42.62,46.09,42.3801,43.81,1971813
2024-12-30,46.15,47.69,43.46,44.73,1547584
2024-12-31,44.03,45.53,43.645,45.02,1029946
2025-01-02,44.26,48.22,44.13,45.96,1310784
2025-01-03,45.25,45.5,43.36,43.49,1301392
2025-01-06,43.06,44.09,42.53,43.16,1380679
2025-01-07,42.7338,46.56,42.67,45.82,1622850
2025-01-08,46.17,47.82,45.21,45.52,2413331
2025-01-10,47.29,49.64,46.8,48.65,2436944
2025-01-13,50.24,50.58,47.29,47.67,1368385
2025-01-14,46.73,48.24,45.6101,46.73,1167944
2025-01-15,44.2082,44.5,42.7,42.82,2008847
2025-01-16,42.75,43.14,42.37,42.9,1304823
2025-01-17,42.1087,43.16,42.1018,43.14,1276563
2025-01-21,42.22,42.5933,41.23,41.38,2032562
2025-01-22,41.28,42.105,41.25,41.96,1646408
2025-01-23,41.87,41.88,40.98,41.18,1991355
2025-01-24,40.9,41.42,40.75,41.06,2277918
2025-01-27,46.04,46.09,43.2,43.69,6696905
2025-01-28,43.2,44.41,42,42.31,3142232
2025-01-29,42.14,43.72,41.9195,42.03,2117281
2025-01-30,41.55,42.47,41.41,41.87,2444348
2025-01-31,41.5,43.9,41.21,43.37,2674382
2025-02-03,46.29,47.33,42.7,44.21,2960255
2025-02-04,43.73,44.27,42.7,42.99,1643336
2025-02-05,43.07,43.55,41.96,42.03,2081786
2025-02-06,41.7285,42.55,41.57,41.79,1440569
2025-02-07,41.43,43.29,41.38,43.21,1678306
2025-02-10,42.32,42.7924,42.03,42.11,842610
2025-02-11,42.42,42.5,41.77,42.27,1067909
2025-02-12,43.17,43.4,41.85,42.03,2054025
2025-02-13,41.88,42.45,41.25,41.33,1866955
2025-02-14,41.26,41.65,41.02,41.18,2076403
2025-02-18,40.94,41.37,40.64,41,1560394
2025-02-19,41.27,41.37,40.49,40.5,2835263
2025-02-20,40.48,41.46,40.22,40.73,3656073
2025-02-21,40.855,43.91,40.77,43.56,4104629
2025-02-24,42.9,44.84,42.22,43.84,1579065
2025-02-25,44.2399,46.13,43.2,44.16,2854162
2025-02-26,43.71,44.54,42.22,43.2,1419094
2025-02-27,42.73,45.87,42.415,45.67,1893938
2025-02-28,46.11,47.2072,44.46,44.77,2018598
2025-03-03,43.912,49.75,43.9,48.45,1462789
2025-03-04,50.62,53.43,47.4,49.7,2806407
2025-03-05,49.42,50.67,47.3001,47.42,1949966
2025-03-06,50.4812,52.82,49.2,52.68,2315829
2025-03-07,52.52,54.16,50.01,50.29,1960949
2025-03-10,53.05,56.75,52.49,55.77,2197697
2025-03-11,56.18,59.07,54.9,55.76,1840115
2025-03-12,53.63,56.25,52.47,52.9,1275358
2025-03-13,53.0897,56.41,52.21,55.21,1165735
2025-03-14,53.4437,53.65,50.26,50.38,1086249
2025-03-17,49.93,49.93,48.23,48.49,1453852
2025-03-18,48.29,50.565,48.22,49.83,899065
2025-03-19,49.36,49.78,47.01,48.13,791956
2025-03-20,49.0538,49.27,46.9001,47.33,767368
2025-03-21,48.22,48.96,47.14,47.36,1474904
2025-03-24,45.56,45.76,44.21,44.31,1002232
2025-03-25,44.035,44.84,43.955,44.67,655444
2025-03-26,44.12,46.99,44.0631,46.03,978280
2025-03-27,46.44,47.45,45.63,46.33,657484
2025-03-28,46.97,50.634,46.4706,50.48,1393417
2025-03-31,53.297,54.1499,49.74,50.26,1935397
2025-04-01,51.01,52.84,49.6205,50.33,819138
2025-04-02,52.43,52.5,48.18,48.95,1547218
2025-04-03,56.394,61.26,54.79,60.95,3158381
2025-04-04,68.6123,74.81,65.3607,73.12,4946703
2025-04-07,80.05,83.02,66,73.52,3177851
2025-04-08,66.32,89.1449,65.94,82.83,3406854
2025-04-09,85.34,87.263,61.915,65.5,2596312
2025-04-10,70.5312,85.11,68.18,77.91,3292258
2025-04-11,79.94,83.91,75.28,75.69,2267517
2025-04-14,68.975,74.25,66.69,67,1529775
2025-04-15,67.16,67.87,64.3,66.5,910928
2025-04-16,69.22,73.66,67,72.05,1118038
2025-04-17,70.35,71.43,69.5,69.96,793344
2025-04-21,71.0326,76,70.65,74.1,1304409
2025-04-22,71.57,71.86,69.08,69.58,594851
2025-04-23,65.94,69.17,64.7962,67.11,826938
2025-04-24,66.43,66.49,64.2536,64.84,623095
2025-04-25,64.4099,65.8,61.8601,61.91,432554
2025-04-28,61.26,64.65,61.13,62.34,524252
2025-04-29,62.9196,63.28,61.45,61.72,765431
2025-04-30,63.9,66.93,62.61,63.14,1174192
2025-05-01,61.37,63.08,61.26,62.2,419718
2025-05-02,60.82,61.29,59.46,59.57,436217
2025-05-05,60.7,61.22,59.65,60.79,601839
2025-05-06,62.44,63.35,61.3501,63.15,939623
2025-05-07,62.49,63.5601,61.1,61.55,823150
2025-05-08,60.335,60.88,58.55,59.15,1015102
2025-05-09,58.83,59.235,57.95,58.72,543998
2025-05-12,54.05,54.23,50.93,51.1,1190155
2025-05-13,50.1201,50.83,49.13,50.5,1346333
2025-05-14,50.705,51.9604,50.63,51.73,880996
2025-05-15,52.21,52.74,50.83,50.86,663113
2025-05-16,50.375,51.29,50.07,51.29,881812
2025-05-19,52.95,53,50.89,51.29,1335025
2025-05-20,51.08,52.14,50.68,50.83,1492212
2025-05-21,52.04,55.08,50.97,54.35,1766630
